batch,person,level,Timestep,ipscore,Weight,Amp,Att_feats,norm,choosed
37,4,0,0,0.00056339597,0.20900987,-0.0067878673,-0.27715096,0.2825399,No
37,4,0,1,-0.0028278981,0.21368343,0.032403495,-0.27528924,0.81046736,No
37,4,0,2,0.00022223983,0.21420443,-0.0034464793,-0.2683709,0.1940105,No
37,4,0,3,-0.00058872113,0.21295908,0.006755609,-0.2777173,0.11344427,Yes
37,4,0,4,0.00016992496,0.21396516,-0.0019705743,-0.30141902,0.14362676,No
37,4,0,5,-5.391575e-05,0.21473283,0.00069185515,-0.30753672,0.18243268,Yes
37,4,0,6,0.0024870818,0.21574195,-0.03264437,-0.31543982,0.19340502,Yes
37,4,0,7,0.0019243708,0.21703659,-0.020774791,-0.30190405,0.2219788,No
37,4,0,8,0.0028348155,0.21829563,-0.027957851,-0.36405402,0.24393116,No
37,4,0,9,0.0005291865,0.21865717,-0.0074510965,-0.21761593,0.26345646,No
37,4,0,10,0.00091593957,0.22007318,-0.009868922,-0.30710214,0.25525385,No
37,4,0,11,-0.009898906,0.22191735,0.23100354,-0.21480332,0.31486222,No
37,4,0,12,-0.0035640926,0.2216846,0.051486537,-0.2503827,0.35060465,No
37,4,0,13,0.00034094637,0.22344431,-0.0032848062,-0.36359096,0.36502293,No
37,4,0,14,0.0018931807,0.22462477,-0.02367497,-0.26576814,0.40386343,No
37,4,0,15,-0.0015487855,0.22537686,0.021289773,-0.264116,0.4257533,No
37,4,0,16,0.0016045237,0.22659844,-0.02129977,-0.30473137,0.46096358,No
37,4,0,17,-0.006636739,0.22698699,0.19956507,-0.13056739,0.46921697,No
37,4,0,18,0.0018302797,0.22729295,-0.019015506,-0.26520756,0.54085195,No
37,4,0,19,0.0022697218,0.22865319,-0.02302675,-0.35175624,0.54888666,No
37,4,0,20,0.003950912,0.23059472,-0.06610686,-0.23953068,0.5896703,No
37,4,0,21,-0.0021821312,0.23121597,0.027516076,-0.25417575,0.5860273,No
37,4,0,22,0.0040064086,0.23198271,-0.06996237,-0.2862937,0.6312171,No
37,4,0,23,-0.0006867523,0.23195481,0.007217373,-0.31216455,0.66461676,No
37,4,0,24,0.0023532198,0.23247415,-0.031810153,-0.30047038,0.6710981,No
37,4,1,0,0.0005174149,0.21162209,-0.0067878673,-0.2770338,0.028811824,Yes
37,4,1,1,-0.0029818774,0.21219033,0.032403495,-0.27528417,0.056031186,Yes
37,4,1,2,0.00023264873,0.21291572,-0.0034464793,-0.26817307,0.080961384,Yes
37,4,1,3,-0.00045929055,0.21469611,0.006755609,-0.2777412,0.13719106,No
37,4,1,4,0.00013371058,0.21445909,-0.0019705743,-0.30132744,0.12724002,Yes
37,4,1,5,-4.659502e-05,0.21449727,0.00069185515,-0.30760774,0.18238191,No
37,4,1,6,0.002226602,0.21589738,-0.03264437,-0.31513748,0.1973468,No
37,4,1,7,0.0014046484,0.21712303,-0.020774791,-0.30187517,0.19163631,Yes
37,4,1,8,0.0018878424,0.21821006,-0.027957851,-0.36383286,0.199307,Yes
37,4,1,9,0.00050370925,0.21929955,-0.0074510965,-0.21746276,0.17783614,Yes
37,4,1,10,0.00065962924,0.22078347,-0.009868922,-0.30718723,0.2086071,Yes
37,4,1,11,-0.015503622,0.22229671,0.23100354,-0.21462455,0.18778531,Yes
37,4,1,12,-0.0034455026,0.22278845,0.051486537,-0.250218,0.18425798,Yes
37,4,1,13,0.00021948974,0.22467266,-0.0032848062,-0.36339316,0.1886077,Yes
37,4,1,14,0.0015768114,0.22543108,-0.02367497,-0.26561126,0.18780267,Yes
37,4,1,15,-0.0014201093,0.22595702,0.021289773,-0.26408067,0.19449669,Yes
37,4,1,16,0.0014147157,0.2269663,-0.02129977,-0.30461964,0.18920825,Yes
37,4,1,17,-0.013353322,0.22765665,0.19956507,-0.13027593,0.18828166,Yes
37,4,1,18,0.0012586417,0.22780843,-0.019015506,-0.26532897,0.2017598,Yes
37,4,1,19,0.0015249209,0.22834545,-0.02302675,-0.35146537,0.19639982,Yes
37,4,1,20,0.0044093807,0.22978555,-0.06610686,-0.23942345,0.18585259,Yes
37,4,1,21,-0.001830384,0.23003493,0.027516076,-0.25440478,0.22574581,Yes
37,4,1,22,0.0046297526,0.23051436,-0.06996237,-0.28651565,0.2113908,Yes
37,4,1,23,-0.00047936878,0.23113461,0.007217373,-0.31228307,0.23139584,Yes
37,4,1,24,0.0021049508,0.2308006,-0.031810153,-0.3002077,0.2451583,Yes
37,4,2,0,0.00033440618,0.20967202,-0.0067878673,-0.27538234,0.29349157,No
37,4,2,1,-0.0015954436,0.20780666,0.032403495,-0.27053884,0.5721097,No
37,4,2,2,0.0001694628,0.21289617,-0.0034464793,-0.2659171,0.31302157,No
37,4,2,3,-0.00033085048,0.21410358,0.006755609,-0.27736703,0.123685494,No
37,4,2,4,9.687325e-05,0.21441753,-0.0019705743,-0.301202,0.15842916,No
37,4,2,5,-3.3691427e-05,0.21501842,0.00069185515,-0.3061746,0.22890455,No
37,4,2,6,0.0016196988,0.2166505,-0.03264437,-0.31394646,0.23038065,No
37,4,2,7,0.0010141702,0.21735597,-0.020774791,-0.3010526,0.313471,No
37,4,2,8,0.0013784593,0.21898021,-0.027957851,-0.3633274,0.40873578,No
37,4,2,9,0.00036504254,0.22074017,-0.0074510965,-0.21611524,0.4753972,No
37,4,2,10,0.00048182218,0.22248532,-0.009868922,-0.30708393,0.5338518,No
37,4,2,11,-0.011397568,0.22469465,0.23100354,-0.2142882,0.6856552,No
37,4,2,12,-0.0025420622,0.22515978,0.051486537,-0.24934888,0.76863384,No
37,4,2,13,0.00016147524,0.22684431,-0.0032848062,-0.3621351,0.86107826,No
37,4,2,14,0.0011653857,0.22810407,-0.02367497,-0.26560012,0.9512083,No
37,4,2,15,-0.0010493504,0.22910453,0.021289773,-0.26282895,1.0326974,No
37,4,2,16,0.00104434,0.23015267,-0.02129977,-0.3035302,1.1141679,No
37,4,2,17,-0.009881771,0.2309169,0.19956507,-0.12957631,1.1801553,No
37,4,2,18,0.0009347858,0.23270406,-0.019015506,-0.2644048,1.2875935,No
37,4,2,19,0.001136269,0.23287918,-0.02302675,-0.35022756,1.3035632,No
37,4,2,20,0.003287273,0.2347266,-0.06610686,-0.23858003,1.4349214,No
37,4,2,21,-0.0013538935,0.23562787,0.027516076,-0.2521153,1.483303,No
37,4,2,22,0.0034577125,0.23516475,-0.06996237,-0.28494927,1.6129258,No
37,4,2,23,-0.00035874944,0.23572288,0.007217373,-0.30855396,1.7293327,No
37,4,2,24,0.0015765707,0.2354681,-0.031810153,-0.29803643,1.7913407,No
38,0,0,0,-0.00026899157,0.2119107,-0.0067878673,0.3073703,0.33560905,No
38,0,0,1,0.0011562785,0.21508881,0.032403495,0.31098527,0.7739927,No
38,0,0,2,-0.00020275476,0.21460222,-0.0034464793,0.31890154,0.18501027,No
38,0,0,3,0.00024510402,0.21503082,0.006755609,0.3107074,0.12968147,No
38,0,0,4,-7.374187e-05,0.21514185,-0.0019705743,0.2880759,0.16367896,No
38,0,0,5,3.171411e-05,0.2165761,0.00069185515,0.28228047,0.1526712,Yes
38,0,0,6,-0.0015731003,0.21659578,-0.03264437,0.27723458,0.17890176,Yes
38,0,0,7,-0.0006507102,0.21735904,-0.020774791,0.2892408,0.199901,Yes
38,0,0,8,-0.0006403031,0.21808296,-0.027957851,0.22898453,0.26986662,Yes
38,0,0,9,-0.00039551407,0.21787325,-0.0074510965,0.37357512,0.27961904,Yes
38,0,0,10,-0.00031220439,0.21835256,-0.009868922,0.2863782,0.30290142,Yes
38,0,0,11,0.018792193,0.21939757,0.23100354,0.37600464,0.34442908,No
38,0,0,12,0.0028363941,0.21975008,0.051486537,0.34179994,0.359417,Yes
38,0,0,13,-6.6308545e-05,0.22036576,-0.0032848062,0.22797428,0.39383444,Yes
38,0,0,14,-0.0010416468,0.22026582,-0.02367497,0.325062,0.4332879,No
38,0,0,15,0.0010912237,0.22072996,0.021289773,0.32668224,0.4362735,Yes
38,0,0,16,-0.0010376954,0.22139817,-0.02129977,0.28632578,0.49463516,No
38,0,0,17,0.01807667,0.22121374,0.19956507,0.45828614,0.43936,Yes
38,0,0,18,-0.00051443547,0.22146672,-0.019015506,0.3229877,0.49193975,Yes
38,0,0,19,-0.00057001336,0.22188744,-0.02302675,0.23655668,0.58346826,Yes
38,0,0,20,-0.0042230263,0.22308537,-0.06610686,0.34924686,0.5834841,Yes
38,0,0,21,0.0012031938,0.22298399,0.027516076,0.33225682,0.50947195,Yes
38,0,0,22,-0.0046131397,0.22335944,-0.06996237,0.3002906,0.5779827,Yes
38,0,0,23,0.00019739049,0.22359931,0.007217373,0.2722093,0.54999197,Yes
38,0,0,24,-0.0015575007,0.22339311,-0.031810153,0.28536054,0.60710555,Yes
38,0,1,0,-0.00031068348,0.2140617,-0.0067878673,0.30758333,0.025726533,Yes
38,0,1,1,0.0010127196,0.21426715,0.032403495,0.31102905,0.05647679,Yes
38,0,1,2,-0.00019339654,0.21495025,-0.0034464793,0.3191715,0.0759975,Yes
38,0,1,3,0.0003762713,0.2161519,0.006755609,0.31070352,0.12036681,Yes
38,0,1,4,-0.000110429384,0.21590757,-0.0019705743,0.28827557,0.16019732,No
38,0,1,5,3.9240655e-05,0.2150193,0.00069185515,0.28221726,0.19097987,No
38,0,1,6,-0.0018439763,0.21495391,-0.03264437,0.27765638,0.2539388,No
38,0,1,7,-0.0011844804,0.21529616,-0.020774791,0.2893042,0.26758638,No
38,0,1,8,-0.0016162607,0.21446563,-0.027957851,0.22930025,0.3322444,No
38,0,1,9,-0.00042816022,0.2135523,-0.0074510965,0.37375987,0.3493697,No
38,0,1,10,-0.0005767155,0.21367504,-0.009868922,0.28631246,0.3726415,No
38,0,1,11,0.0134240575,0.21409684,0.23100354,0.37628964,0.33455184,Yes
38,0,1,12,0.00301229,0.21343143,0.051486537,0.3420449,0.38213903,No
38,0,1,13,-0.00019285857,0.21256863,-0.0032848062,0.22834621,0.41754928,No
38,0,1,14,-0.0013901866,0.21269575,-0.02367497,0.32526097,0.41247976,Yes
38,0,1,15,0.0012505364,0.21188802,0.021289773,0.32673615,0.48871624,No
38,0,1,16,-0.0012664289,0.21162902,-0.02129977,0.28657028,0.48695737,Yes
38,0,1,17,0.0116950385,0.21058372,0.19956507,0.4586527,0.59424156,No
38,0,1,18,-0.0011256811,0.2106594,-0.019015506,0.3229645,0.6300217,No
38,0,1,19,-0.0013748443,0.20989586,-0.02302675,0.23706216,0.6333469,No
38,0,1,20,-0.0039264415,0.20960812,-0.06610686,0.34944728,0.6723047,No
38,0,1,21,0.001624154,0.20954898,0.027516076,0.33216244,0.78755665,No
38,0,1,22,-0.0041674376,0.20911019,-0.06996237,0.3001552,0.76211596,No
38,0,1,23,0.00042433935,0.20810102,0.007217373,0.2721722,0.8731837,No
38,0,1,24,-0.0018920655,0.20817906,-0.031810153,0.2858516,0.87250495,No
38,0,2,0,-0.00037078312,0.2115095,-0.0067878673,0.30871132,0.43270534,No
38,0,2,1,0.0017837316,0.21276185,0.032403495,0.3152467,0.9269815,No
38,0,2,2,-0.0001909759,0.21873339,-0.0034464793,0.3207065,0.1765426,No
38,0,2,3,0.00037868542,0.21663369,0.006755609,0.31087726,0.19531557,No
38,0,2,4,-0.00010983197,0.2146102,-0.0019705743,0.28791395,0.15470986,Yes
38,0,2,5,3.9036484e-05,0.21585473,0.00069185515,0.28360507,0.25039378,No
38,0,2,6,-0.0018352383,0.21704352,-0.03264437,0.2782971,0.312436,No
38,0,2,7,-0.0011763131,0.2175944,-0.020774791,0.28984395,0.37623808,No
38,0,2,8,-0.0015709987,0.21801627,-0.027957851,0.2295777,0.4174235,No
38,0,2,9,-0.00041731368,0.21884143,-0.0074510965,0.37455332,0.47832108,No
38,0,2,10,-0.0005568305,0.22000438,-0.009868922,0.28672767,0.5443501,No
38,0,2,11,0.012842417,0.22026697,0.23100354,0.3766421,0.68589544,No
38,0,2,12,0.0028652162,0.22100437,0.051486537,0.3424023,0.8060706,No
38,0,2,13,-0.00018236929,0.22166887,-0.0032848062,0.22894661,0.8695521,No
38,0,2,14,-0.0013047367,0.22172187,-0.02367497,0.3249194,0.93793744,No
38,0,2,15,0.0011699506,0.22272234,0.021289773,0.32776982,1.0184344,No
38,0,2,16,-0.0011754289,0.2229551,-0.02129977,0.28764105,1.0807587,No
38,0,2,17,0.010751301,0.22366945,0.19956507,0.45895562,1.1306493,No
38,0,2,18,-0.0010271855,0.2240298,-0.019015506,0.32379597,1.2261374,No
38,0,2,19,-0.0012382695,0.22384873,-0.02302675,0.23785499,1.2645535,No
38,0,2,20,-0.0035222697,0.22477596,-0.06610686,0.34934583,1.3981512,No
38,0,2,21,0.0014602399,0.22535193,0.027516076,0.3340375,1.3639005,No
38,0,2,22,-0.003710925,0.22477682,-0.06996237,0.3008835,1.4959652,No
38,0,2,23,0.00037428743,0.22545734,0.007217373,0.27462858,1.5970876,No
38,0,2,24,-0.0016621787,0.22465304,-0.031810153,0.28699926,1.7652656,No
38,1,0,0,-3.511929e-05,0.11974018,-0.0067878673,0.16522624,0.2765347,No
38,1,0,1,8.7976725e-05,0.11674596,0.032403495,0.16572827,0.7999193,No
38,1,0,2,-5.051058e-05,0.11281788,-0.0034464793,0.16982453,0.1704899,No
38,1,0,3,1.6152362e-05,0.114712685,0.006755609,0.15973505,0.23792307,No
38,1,0,4,-5.19725e-06,0.11432444,-0.0019705743,0.1338817,0.31248155,No
38,1,0,5,4.633054e-06,0.11210072,0.00069185515,0.12417955,0.30070522,No
38,1,0,6,-0.0002470978,0.11192093,-0.03264437,0.11573171,0.37481147,No
38,1,0,7,3.7887785e-05,0.10982686,-0.020774791,0.1243796,0.35479957,No
38,1,0,8,0.00018168775,0.1085732,-0.027957851,0.06257104,0.4693521,No
38,1,0,9,-7.212189e-05,0.10830868,-0.0074510965,0.2075892,0.60320544,No
38,1,0,10,2.3005578e-05,0.10751892,-0.009868922,0.11552571,0.74369437,No
38,1,0,11,0.0055516474,0.10511441,0.23100354,0.20330824,0.8384354,No
38,1,0,12,0.00050857506,0.10565396,0.051486537,0.16804248,1.159455,No
38,1,0,13,2.912059e-05,0.104872614,-0.0032848062,0.053435475,1.4461123,No
38,1,0,14,-8.305921e-05,0.10339074,-0.02367497,0.1473882,1.585157,No
38,1,0,15,0.00015956156,0.10311345,0.021289773,0.14996076,1.949218,No
38,1,0,16,-0.00012648384,0.1022366,-0.02129977,0.10782435,2.1295033,No
38,1,0,17,0.0057071596,0.102280945,0.19956507,0.28232175,2.4854877,No
38,1,0,18,0.00010356363,0.1013257,-0.019015506,0.14621738,2.7123487,No
38,1,0,19,0.00015581222,0.10073897,-0.02302675,0.05897376,2.8990648,No
38,1,0,20,-0.0009390702,0.09971448,-0.06610686,0.17219044,3.1379366,No
38,1,0,21,8.924103e-05,0.09938265,0.027516076,0.15351464,3.3599758,No
38,1,0,22,-0.00105984,0.09976455,-0.06996237,0.12185505,3.5298567,No
38,1,0,23,-3.896383e-05,0.09868463,0.007217373,0.0944578,3.701431,No
38,1,0,24,-0.00019752483,0.0990086,-0.031810153,0.10811068,3.889217,No
38,1,1,0,-6.35024e-05,0.116926916,-0.0067878673,0.16543931,0.028153,Yes
38,1,1,1,6.1533274e-06,0.11648255,0.032403495,0.16577207,0.076244466,Yes
38,1,1,2,-4.3483768e-05,0.115178555,-0.0034464793,0.17009445,0.097439,Yes
38,1,1,3,8.5588996e-05,0.113665506,0.006755609,0.15973116,0.16791448,No
38,1,1,4,-2.4950597e-05,0.114072725,-0.0019705743,0.1340814,0.35180423,No
38,1,1,5,8.433171e-06,0.115733184,0.00069185515,0.12411636,0.62495,No
38,1,1,6,-0.00038595506,0.115547776,-0.03264437,0.11615351,0.79507387,No
38,1,1,7,-0.00023736403,0.11448042,-0.020774791,0.12444298,0.8821917,No
38,1,1,8,-0.00031806214,0.11495788,-0.027957851,0.062886775,1.1332419,No
38,1,1,9,-8.248042e-05,0.11673949,-0.0074510965,0.20777394,1.4759272,No
38,1,1,10,-0.00011070535,0.116511084,-0.009868922,0.11545994,1.7514544,No
38,1,1,11,0.002359141,0.11549755,0.23100354,0.20359324,1.9470143,No
38,1,1,12,0.000537392,0.11645231,0.051486537,0.16828746,2.454525,No
38,1,1,13,-3.3659016e-05,0.118526,-0.0032848062,0.053807423,2.9762824,No
38,1,1,14,-0.00022776923,0.11759112,-0.02367497,0.14758715,3.2564259,No
38,1,1,15,0.0002052545,0.11932278,0.021289773,0.15001468,3.8290017,No
38,1,1,16,-0.0002012742,0.1197147,-0.02129977,0.10806888,4.2053394,No
38,1,1,17,0.0018488516,0.12143181,0.19956507,0.28268835,4.692772,No
38,1,1,18,-0.00017441843,0.12191492,-0.019015506,0.14619416,5.062016,No
38,1,1,19,-0.00020609393,0.12289183,-0.02302675,0.059479233,5.459295,No
38,1,1,20,-0.0005588023,0.12392445,-0.06610686,0.17239086,5.8395324,No
38,1,1,21,0.00022818381,0.12388075,0.027516076,0.15342025,6.1204915,No
38,1,1,22,-0.00058812666,0.12523982,-0.06996237,0.121719606,6.4756503,No
38,1,1,23,5.647584e-05,0.12688458,0.007217373,0.09442072,6.849888,No
38,1,1,24,-0.00025822534,0.127387,-0.031810153,0.1086017,7.057857,No
38,1,2,0,-0.00015920168,0.123707056,-0.0067878673,0.16656731,0.65555054,No
38,1,2,1,0.0007564099,0.1254715,0.032403495,0.16998972,1.0188657,No
38,1,2,2,-7.856882e-05,0.11229977,-0.0034464793,0.17162944,0.24768043,No
38,1,2,3,0.00014992022,0.11254863,0.006755609,0.15990493,0.15625721,Yes
38,1,2,4,-4.3410575e-05,0.11270435,-0.0019705743,0.13371977,0.15836203,Yes
38,1,2,5,1.6139853e-05,0.111004926,0.00069185515,0.1255042,0.1468828,Yes
38,1,2,6,-0.00074786146,0.10926831,-0.03264437,0.116794206,0.23261024,Yes
38,1,2,7,-0.00047698,0.1083704,-0.020774791,0.12498273,0.24592495,Yes
38,1,2,8,-0.0006435359,0.10620832,-0.027957851,0.06316423,0.32957575,Yes
38,1,2,9,-0.00017657875,0.10607699,-0.0074510965,0.20856735,0.31962317,Yes
38,1,2,10,-0.00023721495,0.104545385,-0.009868922,0.11587513,0.42747003,Yes
38,1,2,11,0.005267763,0.103035174,0.23100354,0.20394567,0.56447077,Yes
38,1,2,12,0.0012103118,0.1032112,0.051486537,0.16864485,0.6523937,Yes
38,1,2,13,-8.032062e-05,0.10268379,-0.0032848062,0.054407798,0.75020134,Yes
38,1,2,14,-0.0005623291,0.10302066,-0.02367497,0.14724554,0.7931396,Yes
38,1,2,15,0.00052424485,0.10264204,0.021289773,0.15104835,0.83765846,Yes
38,1,2,16,-0.0005336162,0.10313874,-0.02129977,0.10913963,0.8169912,Yes
38,1,2,17,0.004988397,0.10328603,0.19956507,0.28299126,0.80037594,Yes
38,1,2,18,-0.00048225847,0.10396011,-0.019015506,0.14702561,0.7769786,Yes
38,1,2,19,-0.0005915226,0.10506838,-0.02302675,0.06027206,0.83870995,Yes
38,1,2,20,-0.0016989672,0.106015995,-0.06610686,0.17228942,0.8425185,Yes
38,1,2,21,0.0007112277,0.1067057,0.027516076,0.15529533,0.9044746,Yes
38,1,2,22,-0.0018383537,0.10885281,-0.06996237,0.12244791,0.91731083,Yes
38,1,2,23,0.00018850516,0.11074543,0.007217373,0.0968771,0.8774768,Yes
38,1,2,24,-0.00084687804,0.112328954,-0.031810153,0.10974939,0.95953876,Yes
38,2,0,0,0.00033670678,0.24116391,-0.0067878673,-0.07761984,0.25223997,No
38,2,0,1,-0.0018003547,0.24074027,0.032403495,-0.07892578,0.8188761,No
38,2,0,2,0.00010013563,0.2430779,-0.0034464793,-0.075653724,0.1997989,No
38,2,0,3,-0.00038392525,0.24143082,0.006755609,-0.0870826,0.11590386,Yes
38,2,0,4,0.000110436784,0.24097498,-0.0019705743,-0.1119982,0.1253103,Yes
38,2,0,5,-3.2653148e-05,0.24148662,0.00069185515,-0.122631826,0.16479068,No
38,2,0,6,0.0014868064,0.24137896,-0.03264437,-0.13227737,0.19950587,Yes
38,2,0,7,0.0013687509,0.24201591,-0.020774791,-0.12095135,0.23939684,No
38,2,0,8,0.0021299925,0.24238147,-0.027957851,-0.18213277,0.25735357,No
38,2,0,9,0.00029559087,0.24233826,-0.0074510965,-0.03583785,0.28106785,No
38,2,0,10,0.0006564187,0.24234696,-0.009868922,-0.12779453,0.3375645,No
38,2,0,11,-0.0015646842,0.24333823,0.23100354,-0.036998685,0.4320688,No
38,2,0,12,-0.0019778637,0.24282114,0.051486537,-0.0721628,0.48867312,No
38,2,0,13,0.00026265776,0.24270622,-0.0032848062,-0.18523882,0.5831062,No
38,2,0,14,0.0012256528,0.24315315,-0.02367497,-0.08926429,0.7724911,No
38,2,0,15,-0.0009109523,0.2436734,0.021289773,-0.08644053,0.8758587,No
38,2,0,16,0.0009797169,0.24339606,-0.02129977,-0.12749012,1.015567,No
38,2,0,17,0.0010522313,0.24374022,0.19956507,0.04928945,1.0117084,No
38,2,0,18,0.0013449995,0.2441156,-0.019015506,-0.08618206,1.0612338,No
38,2,0,19,0.0016884884,0.24315342,-0.02302675,-0.17200364,1.1120061,No
38,2,0,20,0.0017214875,0.243323,-0.06610686,-0.057326447,1.1213263,No
38,2,0,21,-0.0013813304,0.24455135,0.027516076,-0.07455525,1.1191328,No
38,2,0,22,0.0016482013,0.24324165,-0.06996237,-0.10618501,1.1339737,No
38,2,0,23,-0.0005002966,0.24435726,0.007217373,-0.13275473,1.1524875,No
38,2,0,24,0.0013909477,0.24365312,-0.031810153,-0.120601445,1.1568813,No
38,2,1,0,0.0002734078,0.24167743,-0.0067878673,-0.07740675,0.028518945,Yes
38,2,1,1,-0.002014885,0.24136417,0.032403495,-0.078881964,0.053009287,Yes
38,2,1,2,0.00011274757,0.24132828,-0.0034464793,-0.07538375,0.08255608,Yes
38,2,1,3,-0.00022846562,0.24058367,0.006755609,-0.08708652,0.11713503,No
38,2,1,4,6.625613e-05,0.24170664,-0.0019705743,-0.1117985,0.21266936,No
38,2,1,5,-2.4031682e-05,0.24040908,0.00069185515,-0.122695036,0.14293675,Yes
38,2,1,6,0.0011782213,0.24166808,-0.03264437,-0.13185555,0.21918683,No
38,2,1,7,0.00075309136,0.24196939,-0.020774791,-0.12088797,0.18286891,Yes
38,2,1,8,0.0010073447,0.24208964,-0.027957851,-0.18181704,0.22815807,Yes
38,2,1,9,0.00027318485,0.24126188,-0.0074510965,-0.035653137,0.23068696,Yes
38,2,1,10,0.0003563289,0.24177592,-0.009868922,-0.12786032,0.22459309,Yes
38,2,1,11,-0.008646436,0.24242796,0.23100354,-0.03671371,0.25281796,Yes
38,2,1,12,-0.0019095324,0.24264252,0.051486537,-0.071917854,0.31259814,Yes
38,2,1,13,0.00012171052,0.24204548,-0.0032848062,-0.18486689,0.39274424,Yes
38,2,1,14,0.0008942592,0.24256068,-0.02367497,-0.08906527,0.4848652,Yes
38,2,1,15,-0.0008024218,0.2430764,0.021289773,-0.0863866,0.5975886,Yes
38,2,1,16,0.00080558215,0.2430849,-0.02129977,-0.1272456,0.6753601,Yes
38,2,1,17,-0.0075558503,0.24317475,0.19956507,0.049656063,0.6893065,Yes
38,2,1,18,0.00071732403,0.24338384,-0.019015506,-0.08620528,0.70902294,Yes
38,2,1,19,0.0008694038,0.24275082,-0.02302675,-0.1714982,0.72981143,Yes
38,2,1,20,0.002529778,0.2427454,-0.06610686,-0.057126004,0.74163526,Yes
38,2,1,21,-0.0010559288,0.24393629,0.027516076,-0.07464959,0.74727154,Yes
38,2,1,22,0.0026616973,0.24330746,-0.06996237,-0.106320426,0.74651086,Yes
38,2,1,23,-0.0002822771,0.24362724,0.007217373,-0.13279179,0.7726025,Yes
38,2,1,24,0.0012338422,0.24317585,-0.031810153,-0.120110385,0.7612412,Yes
38,2,2,0,0.00015013415,0.2389647,-0.0067878673,-0.076278776,0.52749896,No
38,2,2,1,-0.0007325032,0.24163747,0.032403495,-0.074664354,0.9011636,No
38,2,2,2,7.9939964e-05,0.24124682,-0.0034464793,-0.07384879,0.31724215,No
38,2,2,3,-0.00015977469,0.24078263,0.006755609,-0.08691277,0.23308127,No
38,2,2,4,4.8416296e-05,0.24128175,-0.0019705743,-0.112160146,0.18976623,No
38,2,2,5,-1.6330041e-05,0.24172379,0.00069185515,-0.12130724,0.3584546,No
38,2,2,6,0.00080063543,0.24113178,-0.03264437,-0.13121483,0.42899105,No
38,2,2,7,0.0004952843,0.24130553,-0.020774791,-0.12034827,0.5341718,No
38,2,2,8,0.00066250557,0.24211854,-0.027957851,-0.18153957,0.6700088,No
38,2,2,9,0.00017360366,0.24152154,-0.0074510965,-0.034859702,0.7335385,No
38,2,2,10,0.00022757622,0.24152595,-0.009868922,-0.12744512,0.84711194,No
38,2,2,11,-0.0055724927,0.24155265,0.23100354,-0.03636125,1.073082,No
38,2,2,12,-0.0012120419,0.24070571,0.051486537,-0.07156048,1.19236,No
38,2,2,13,7.566762e-05,0.24035752,-0.0032848062,-0.18426654,1.4101415,No
38,2,2,14,0.00055300345,0.23949558,-0.02367497,-0.08940693,1.5911338,No
38,2,2,15,-0.0004889918,0.23944408,0.021289773,-0.08535294,1.7739122,No
38,2,2,16,0.00048271564,0.23821937,-0.02129977,-0.12617487,1.9106069,No
38,2,2,17,-0.00448736,0.23704207,0.19956507,0.04995895,2.0018117,No
38,2,2,18,0.00042369,0.2364699,-0.019015506,-0.08537383,2.1777833,No
38,2,2,19,0.0005051411,0.2351805,-0.02302675,-0.17070536,2.212585,No
38,2,2,20,0.0014523189,0.23349419,-0.06610686,-0.057227455,2.3368704,No
38,2,2,21,-0.00059558114,0.233913,0.027516076,-0.072774574,2.4477687,No
38,2,2,22,0.001502881,0.23189715,-0.06996237,-0.105592094,2.5959294,No
38,2,2,23,-0.00015714602,0.23028694,0.007217373,-0.13033544,2.7259126,No
38,2,2,24,0.0006820148,0.22826187,-0.031810153,-0.118962705,2.7900567,No
38,3,0,0,0.00044230596,0.19484957,-0.0067878673,-0.19809276,0.28654402,No
38,3,0,1,-0.0022365353,0.19430429,0.032403495,-0.19455692,0.7889211,No
38,3,0,2,0.00015991912,0.19575243,-0.0034464793,-0.18632255,0.36564335,Yes
38,3,0,3,-0.00046220596,0.19449349,0.006755609,-0.19473362,0.5135219,No
38,3,0,4,0.00013258544,0.1946395,-0.0019705743,-0.21724536,0.6367256,No
38,3,0,5,-4.0741503e-05,0.19412942,0.00069185515,-0.2221043,0.68846405,No
38,3,0,6,0.0018508915,0.19401966,-0.03264437,-0.22764291,0.70630926,No
38,3,0,7,0.001511342,0.19419806,-0.020774791,-0.2137541,0.7328236,No
38,3,0,8,0.0022663656,0.19407925,-0.027957851,-0.27454576,0.79045236,No
38,3,0,9,0.00038411652,0.19410312,-0.0074510965,-0.12945417,0.8636767,No
38,3,0,10,0.00071470987,0.19408752,-0.009868922,-0.21650197,0.92378324,No
38,3,0,11,-0.005399814,0.19421422,0.23100354,-0.12396423,0.958278,No
38,3,0,12,-0.0025346633,0.19438545,0.051486537,-0.15945357,1.0426987,No
38,3,0,13,0.0002734258,0.19423929,-0.0032848062,-0.27326283,1.1318264,No
38,3,0,14,0.0014118446,0.19477403,-0.02367497,-0.17422178,1.140007,No
38,3,0,15,-0.0011164299,0.19457926,0.021289773,-0.1720077,1.2504947,No
38,3,0,16,0.0011701635,0.19451892,-0.02129977,-0.21248923,1.3129666,No
38,3,0,17,-0.0027514182,0.19544314,0.19956507,-0.038790938,1.3996099,No
38,3,0,18,0.0014394977,0.19515815,-0.019015506,-0.17412677,1.4843991,No
38,3,0,19,0.001795002,0.19543068,-0.02302675,-0.2606124,1.5592312,No
38,3,0,20,0.002643315,0.19604427,-0.06610686,-0.14871123,1.6621975,No
